index,business
66477,0x809ad6c8e82b2347:0xbaad8d7f34749fef
66478,0x808f80c8037fc0bf:0x4b9ecb5326206c20
66479,0x809b2017eb8feccf:0x5f95d1f072a8746d
66480,0x80dd2dd1cb032d75:0x2844faf2b370b31f
66481,0x809b05405b392fb9:0xc14049023c4f0076
66482,0x809acdfc5069d279:0x734ea059a7f98481
66483,0x809ad129ba6106a3:0xb78ec548b5a4c48
66484,0x809ad0df61bb9a61:0xca73ab82c9f2b5ab
66485,0x809add6365273f81:0xb278103c297611c6
66486,0x809ad0da0bc4509b:0xef825a247d6eb303
66487,0x8085297317b9e913:0x6c9611f6637ea244
66488,0x808fa21b559de227:0x385b8f27c63f1a95
66489,0x809b21dee6de25e7:0xf7e045b743752cba
66490,0x809b10106c2b98df:0x3831b91f277f2932
66491,0x808580d7289f2925:0xa23c3db3e0d2a46a
66492,0x809ad0674a6743d3:0xcf1fa8238206a127
66493,0x809b100e196239f1:0x594196668ebaa281
66494,0x809acf8904b1c95d:0xcb8f2c6038667bc9
66495,0x80857e99b3b9aaa7:0x3408d47ec54c8072
66496,0x808f7e262fda95c9:0xca9ddea906c50ef5
66497,0x80858082271336d5:0xab644141c6463bd
66498,0x809adf480755a853:0x683c2d8c1602f9f0
66499,0x808f7e54690ed1b1:0xf77a933ae83da8a6
66500,0x809b052daa9aaa13:0xd6634e23d03c12bc
66501,0x809b04d803d9152b:0xc015332f7844710b
66502,0x809b04d68eafdc65:0x4bf2e69f7abb962d
66503,0x809b052963a06bcf:0xab4e4c323b5962a
66504,0x808fa3b2c8f89a27:0xe7d1f7d94914ec57
66505,0x809b101182e96ac1:0x5aac07246ef89e22
66506,0x809b1ba4292725ab:0xe4ba9eec4f72b9c0
66507,0x8084d0e42e7ca26b:0x5d8b5dd1854cb455
66508,0x809b2022348eb081:0x862b3fe1417ca6b1
66509,0x809b1007e129c1c7:0x3721e46e7b4182e3
66510,0x809b04d7dacf7f6b:0x5e4088e07c4bf1be
66511,0x809b051544b53f75:0xb11d9745106b742
66512,0x809b1eb5f8e29cc5:0x68b049e7cd9262bd
66513,0x808f87a980a336d3:0x2f8bbaec7d7b9db8
66514,0x808580f52324da59:0x4bfaa6fb17914fb6
66515,0x8085809ff0977b93:0xa0acc5e1ce9f56ce
66516,0x808327ba8d850b6b:0x4eeadbb93b74094c
66517,0x8085876fe26328bf:0x5d807c79c6fb20d3
66518,0x808580da97ba4eaf:0x73cdf5a0dd003707
66519,0x80c2c79b97e473bf:0xc25a428b38da2b88
66520,0x8085879752241703:0x66c943004e2dfcc4
66521,0x8085bcbed984adcf:0xc55839afcfd708d1
66522,0x8085847d6b2105bd:0x2c5eadec9e70e81
66523,0x8085875d7f383519:0xfbc6761b5af54e44
66524,0x80858095baa18791:0x1f0eab3a55ce390d
66525,0x808597bffd7ba33f:0x1d46d1141fd27718
66526,0x8085bbb868860491:0x4fff8f4682410c2d
66527,0x8085809590061da9:0xab947cd456ef8df0
66528,0x80858785889b82b7:0xcd1e5e9ca851f440
66529,0x80858544f8f443b7:0xe3a3dd569aae44e7
66530,0x8085ac50011464e3:0x2311662668d15c3e
66531,0x808327ba743a8cab:0x577f6b9130fcf1ec
66532,0x80859a3cebbf1177:0x95a7cc768c320692
66533,0x8085808eb34e4dbf:0x107e2aef6d183391
66534,0x8085bd2b3c1b1cc7:0x6604da5e4f1aae45
66535,0x8085bc9ad96e7bef:0xbe20b1638fb317ae
66536,0x808580acc910b809:0x9387ec1e9c3c598d
66537,0x808f9df1dbe07355:0x275ec3e3d92055a1
66538,0x808587160050d0cb:0x827ad0502fd5776b
66539,0x80c2c62328b9818b:0x221e66a24ee08f64
66540,0x808599f562d243eb:0x3ec561540669f7fd
66541,0x8085bb6271413c57:0x654e520ec610c8d6
66542,0x808580a26da7c965:0x5cd5ff90503b0f97
66543,0x8085bd330174a5b9:0xc93b1f02f88431e8
66544,0x808f79f26079ae2b:0x225f20da829808a
66545,0x808f7e59da71f25f:0x60c459836e93035
66546,0x8085bb78d63d7c8d:0x1b77d4889ae3c0df
66547,0x80c2cec09f9055fb:0x748f22b9f78da261
66548,0x808de6154a64caf1:0x7f3be04d31195210
66549,0x8085736573b77a6d:0x7685dc52d267019a
66550,0x8085ac34cfa33a17:0x98a0bc008872dae
66551,0x8085bdb3b6a5c02b:0xa7c8baa57c77f86c
66552,0x80853d34632589dd:0x90e25e192d57938a
66553,0x80858739f1e84989:0x273afc510c1b7f17
66554,0x80dcdf2c22999281:0xeeb352525d8bf5f7
66555,0x8085bc84a8d2a7b9:0x179694128adb3be
66556,0x80859a38e3d82691:0xaf7f31efe2082fa5
66557,0x80c2ba692c81394d:0xf92df184f24e405c
66558,0x8085bd2c57095d79:0x4f93c882c7003f19
66559,0x80c2c5c01b53befd:0xdf94f3aaaec12e5d
66560,0x808f7e3eb7fd8a69:0x4963034551042156
66561,0x80c2dcabbf681c4d:0x7f6fdd0b4e1574d3
66562,0x80c2c6380d966ff5:0xe456048eaf48c2f3
66563,0x80857351f4f9ed6b:0x90f3fe36087ebb0a
66564,0x80c2b88405d538eb:0xe62f52bec51da6a1
66565,0x80c2c620f61c23db:0x6b56c4978f6a0fea
66566,0x80c2c6223721b411:0xd642be60d0d76897
66567,0x8085808f6ed257e9:0xf6b08f53abf43f5
66568,0x8085874754d9a01b:0xc64665b0f22fdd37
66569,0x8090407bb7989979:0x14b644dc1831d547
66570,0x808580d6d2738211:0x8c7353eeeeee2120
66571,0x809040f7568bec33:0xe4f68cde804fba68
66572,0x80858090b9d04cef:0xa50ff187b005e604
66573,0x8085808fcf135327:0xc5317d0bd55653c1
66574,0x80906a98d49bf06f:0x22a73a9a02eb2691
66575,0x8085808fc98487b1:0x74ffedfe6212e916
66576,0x80c2c71a1ed798c5:0x61068b1c00694f99
66577,0x80c2c647f9b9008d:0xa441d47d7177526c
66578,0x809aa1020312e27d:0xb58de6e5000949d3
66579,0x80c2b98307f18c31:0x87e785f21fbbbb36
66580,0x809041a05ce9cfad:0xcd34b2d5cd550bac
66581,0x80904101d57121ad:0x7b85f36d21c276a2
66582,0x80dd2c3ede262159:0xe7d26a334807a11
66583,0x80dcd86cdabe5509:0x9493a6f049cb37a6
66584,0x809041b4d478acc9:0x89aabaacfc2372e0
66585,0x809041a09983404f:0xef3da849b1f1babe
66586,0x808580863785ca45:0xd3cacda96345f74a
66587,0x80858740a9219803:0x8dd222d01603215b
66588,0x80858187385615cf:0xb07c54ded372d648
66589,0x80c2c622c545fe8f:0xfa7cb7ecc55b99f0
66590,0x80c2c63ec6c2125f:0x2e1bca92f7e135d0
66591,0x8085809c14c8616d:0xea409d23aa04c3ae
66592,0x80858178292fddbd:0xae611897e4300cb6
66593,0x80c2c8de8ff81fab:0x50aff51b35e65c3b
66594,0x80858084578129ef:0x244f1a37e9fc2081
66595,0x808581c67e8358bf:0x1fed694fe80f0f83
66596,0x809041bf16ba8eeb:0x6bac538ed6601d4f
66597,0x809ac066e1a0110d:0x738140ae6e604968
66598,0x80dd2a7608f33e79:0xe0c26bf5fe6b8d3c
66599,0x80c2c7b6a7820e97:0xfe2bdee2ffe9ce36
66600,0x80c2bf5646827d33:0x772adc428fff472c
66601,0x80c3661572b66ea7:0xab72fba86b36dbbe
66602,0x80dce5af52b05509:0xc04b5abfcd3cba52
66603,0x80c29975027bf57b:0xf6f41f6182d5c462
66604,0x808e40263d4f495b:0xd9620cefb54e12f0
66605,0x80dceb1c9997bf7d:0x463e03535785ca61
66606,0x80e9b2d6a3a564d3:0x3878e8802c49de5a
66607,0x8085847d3cdbd5d1:0x7f29619e752247e7
66608,0x80ce24a14b84e2d7:0xb488f10e56404828
66609,0x80dcdfeaaedf3363:0x690b31135e6a9d3a
66610,0x80dcd733f0449291:0x119de806827d9de0
66611,0x80dcd84c5737da95:0x650db272492a1e
66612,0x80dd20dff1a8042f:0xc1f2dabfded7f5aa
66613,0x80dcdf8eb45f724b:0xe0dff467d7e9b68e
66614,0x80dcd9e61de0c689:0x9d10ed9d995c0515
66615,0x80dcd8dba4654791:0x8ce9d05d51b207b0
66616,0x80dcd74fe92a8743:0xf1651e12139ed01d
66617,0x80dcdbefc9df0a73:0x7ed1c59d11940eba
66618,0x80dcd9e17839d2ff:0xdcf7fcad3a7f75c3
66619,0x80c2bf43bb94be71:0x1d54c7d3e971e108
66620,0x80dcdc5f79a07e7b:0xb1fa10b5ecb3e16d
66621,0x80dd2040fb47d5fb:0xb1ab840cb9903514
66622,0x80dcd8d3b94b3c19:0x4df171feb9321312
66623,0x80dcd7afd5969c21:0x9006ecd87795942f
66624,0x80dcdc7eac6fc445:0x1815da8835494cea
66625,0x80dcdf1bd51663d9:0x8b1777804df2e21
66626,0x80deaae0ac3d99bf:0x43d923807b8370a6
66627,0x80dcd94bb8cfeda3:0x9044aa0c15fe3354
66628,0x80dcdae9f41279fb:0xd2bef40feeb2330f
66629,0x809b04d7c2a17a45:0x74bcf9d14dd6cc94
66630,0x80dce86644203fd9:0x2e65ae0873fc7839
66631,0x80dcdf789c3ea92f:0x4e23a4bfe918fdf2
66632,0x80dcdf8c992983bb:0xea6546763b8230d0
66633,0x80dcdf7925890827:0xd0a35ea4f55eb663
66634,0x80dcd907d57486bd:0xe52ab8e2ba46db9b
66635,0x80dce86617b5bc75:0x883001951d935f58
66636,0x80dd2075c5c75c93:0xc18514b56d2d26d5
66637,0x80dcd906f9e8c519:0xea50f6610d04fd75
66638,0x80dcdf3a7bb5c381:0x15d10dbd3b2db16f
66639,0x80dcdbe7ec616eff:0x67707a95be0c9a5e
66640,0x80dcdbddb30b80df:0xc93feb53db416ab3
66641,0x80dcd5f7d34bbd27:0x976bc2ff5625cf18
66642,0x80dcdbc592b8057d:0x5f4ed30ec5d5abf7
66643,0x80dcd90740bbffff:0x6603726533825a3f
66644,0x80dcd9e7a1664b6b:0x60103592f96904ef
66645,0x80dcd983d388e3d3:0x5f1040d311e3652d
66646,0x80857def03430ef1:0x6b17c5094016e9b6
66647,0x80857dc4828f5d4b:0x3b520115d0c3a3ad
66648,0x80c2bf3a2d3bae37:0xbe40b3b10563ec9a
66649,0x8084387abc5b37c1:0x3116cb8cc235b179
66650,0x80999a9f89f142c5:0xe86dec26bf95f27f
66651,0x80dc6fa5571244eb:0x91e715bbee5f59e2
66652,0x80dc71e9e9f20cbb:0x8907e7f3b4905883
66653,0x80dc717d4320c181:0xcd35d536543b1382
66654,0x80dc6e37ea0c0f29:0x44e5e042c42515f9
66655,0x80dc718fd748ebf3:0x9e4397c461abada2
66656,0x80dc71339392b393:0xf0e4c016e168df90
66657,0x80dc718eeaf0769d:0xd67df04e184fe13d
66658,0x80dc718856ee8f8d:0x4c3f1ef53749ff4a
66659,0x80dd356afa353009:0xf5f6b3077fb9a153
66660,0x80c2c7478e5f1e65:0x82e99e220f6b1480
66661,0x80dc70908a00afb7:0x85f5b77e59501f3
66662,0x80dc0b58b6f44313:0xcb266e7066f31b9a
66663,0x80dc71386dcb9a73:0x5d8892c9e7de73f5
66664,0x80dc705b078f4da3:0xb7d152c421e04d77
66665,0x80dc7133944536f7:0xe1b060c036aab1c0
66666,0x80dc71407e67239b:0x538df50c4a290f84
66667,0x80dc703382865b81:0x9f88dd221a5686f8
66668,0x80dca8a98127a00b:0xead14e69619259df
66669,0x80dca6003ba7bfd9:0xc990f4386e84660d
66670,0x80dbfe28055ac543:0xf2647300e466d68e
66671,0x80dcae0d61b10eaf:0xeaac54451d14e2e3
66672,0x80dcb744b900f59f:0xe9ef5edd7b293dae
66673,0x80dca60cb0a20289:0x477d8264f61e1d16
66674,0x80dca5e056a9a2c1:0x8eb608f63d9cb5bc
66675,0x80dcb1b6c44618ab:0x3e74ce2a5efaa1a1
66676,0x80dcaf55e97fd101:0x3a564226abdceb49
66677,0x809142e2b010e567:0xb6a6e9b750060569
66678,0x80db7f8ff144e84d:0x4e9c7d490b6bd247
66679,0x80dca8aeba15f159:0x7b38a727ec101fc7
66680,0x80dca8c4dfc115a9:0xdda14ed5962f5e3f
66681,0x80dca8a9239885b5:0x5abdc55f3151dbac
66682,0x80dcaf5a0acc11bd:0xbd02af3910f14dca
66683,0x80dcaf50d55889d3:0xb4d42c3984d192c1
66684,0x80dca7ecf3be966b:0xb94ea6b7260c0258
66685,0x80dca601f61756c7:0x2c8e8f1abb505b21
66686,0x80dca8aa276f4f1d:0xa00f30e8c0269b1c
66687,0x80d955ea03a20d6f:0x1e716dd136601d2b
66688,0x80dca600289a3bf9:0x85f4513f87def6c
66689,0x80e8253a5366d113:0x7f61b7db7dc32148
66690,0x80e98933857d20fb:0xe27b3bd182babe00
66691,0x80c2bf38f99cf3cb:0xca39a3a806a7b9bd
66692,0x80dd20cb54de62db:0xe5595c992cdf9127
66693,0x80c295a64aa75881:0x35b9e34ab35ac480
66694,0x80c27ed646f5a0dd:0x541d56a66f9a26b8
66695,0x80c299eefc7c8255:0x75afab03c01de2d8
66696,0x80e9ef95f66eea1d:0x6146bff5c485accb
66697,0x80c2870da0ce9667:0xa4a1b447079cfbde
66698,0x80c2ba29f753548d:0xb9226d765b3dcb6c
66699,0x80c28713b7430d9b:0xafa1739e5905a300
66700,0x80e98934e8d315c7:0x451478e840624f34
66701,0x80c27e02d592a053:0x82d346fee436d845
66702,0x80c29c1ea30e33fd:0x5098c5760842ab22
66703,0x80c29baaf36ac38f:0xbcb1502da2b677d0
66704,0x80c27ed725cdd3f3:0x17c4a9b8cc5258e0
66705,0x80c2c36879e26a73:0xc73bd32e762d898c
66706,0x80e9f2865f1b67bd:0xd66f22429d8dc9e1
66707,0x80c29a2e9b6e078f:0xcaa10c33b6b5ab29
66708,0x80c2b7385899de09:0xb184bc253b6fe162
66709,0x80c27ed6df3b00fd:0xcf9f9f7858ff8d76
66710,0x80c2bf23c3bb14c7:0x638eadf14425fbbb
66711,0x808f80ad6875fc0d:0x55beb14e64dc9ea7
66712,0x80c2868a7d7380ab:0x3031aaa962e37ebb
66713,0x80c29ba142d015d1:0xc80c346801028298
66714,0x808f8505ccc7d449:0x3faf84d5a988a108
66715,0x8085623986c58d25:0x8cdba866dc8f9c52
66716,0x809367088df3b1d3:0x920b4115a2b2b99
66717,0x80ea420b3096ddd1:0xb184034d58cf9efb
66718,0x80ea698d6a434c55:0xf03b276b46355a5d
66719,0x80c4b391fc0ef43b:0xe2adfc56197676d0
66720,0x80ea42069b5c9167:0x5e76744d783946ea
66721,0x80ea695ae5505a57:0xdaaa7968f787b773
66722,0x80ea6a701d417e29:0x95801791086f3e45
66723,0x80ea698dcc95e97d:0x11d2c0d78ac7d3dd
66724,0x80ea40554d091949:0x77ce85ea5d65b9fe
66725,0x80ea699c28a5d1b5:0x3f9272e38573717d
66726,0x80ea699c460bedbb:0xa8a52a7fe46c3493
66727,0x80ea694380540225:0xd6f01c727da19ade
66728,0x80ea6c139d5afabb:0xae66375667b4e2e9
66729,0x80ea698e65d9f1d3:0x7280420357bd0e5d
66730,0x80ea69f92c8d89bb:0xccbb475f643aa3e6
66731,0x80ea69ed6057d74f:0x1072e5e682ec6f58
66732,0x80ea686ac0501a8d:0xb5c49cd61ba76339
66733,0x80ea6c14840bd291:0x70786cb9a7cb115d
66734,0x80ea698ccb6098fb:0x8b02f2f29d3a29d1
66735,0x80ea43a6a31ac3b5:0x4353e977e3dde675
66736,0x80ea430a03fc7df5:0xfd95ccd34e91ee9a
66737,0x80ece1a689130e7d:0xdf335f67c6226456
66738,0x80ea698ba0f63ef1:0x6a9c4d5d5bb94656
66739,0x80ea43d4c0e4cf69:0x8c2016d4f3359327
66740,0x80945cc4e4a36617:0xfd9de42665cfa37d
66741,0x80ea43a5f7fbfce1:0xfb8d8dfcef64697c
66742,0x80ea6eab08301a41:0x63bcc61cc701bb2a
66743,0x80ea43d4c0e4cf69:0x29d28fdb6d1c8b78
66744,0x80c2be4c2fc2aa13:0x35b38b28a4e01091
66745,0x80ea4486b20a3721:0x81f042c9236e7683
66746,0x80ea69f338e057b3:0x3bce18b793ab9cd
66747,0x80ece19d7e797049:0xa2cf1e968c2a40d8
66748,0x80ea6eaba11f56bd:0x4a4b59863dec5c26
66749,0x80ea6eac4df2be55:0x4e71724370c4389f
66750,0x80eccf7e0930cc03:0x4c50c8821f9d8297
66751,0x80ea69d10bc82c6d:0xcaff8af186996804
66752,0x80ece19d287c0b2b:0x72429a37abc83a98
66753,0x80ea32c371dee295:0xed5f1fd0c65f5c1f
66754,0x80ec592a36358755:0xd224bd9d2f9ff3af
66755,0x80ea447a68c6b385:0x63e3147019e857bd
66756,0x80ea6eabafc64b39:0x4d497906cf73c62d
66757,0x80ece170e1d7c1bf:0x56b87487b4a69ea7
66758,0x80ece176b4ed04b1:0x2143de87a35bab66
66759,0x80998f98a14d1c17:0x59f0a397a63a274c
66760,0x809ade1994f88bab:0xe2be937ad7bf02d0
66761,0x809adfa50b47b297:0x5ff14a643362e89b
66762,0x80998f9f47478c25:0xf04892fbcaa88304
66763,0x809ad693019117a7:0x84a378808208c86d
66764,0x809add1ea5e1f61b:0xa7cbacd9b221927b
66765,0x80998fb5aab33abd:0xbcd730c12a0dccd9
66766,0x8099900c67eac115:0x37584b6d6e14044f
66767,0x80998dd2c696a77b:0xc8da2faa3015ffbe
66768,0x809add87d6adcf7d:0x92001339e1e84a16
66769,0x809ae150f7590bb1:0xfadcd6b474e307b1
66770,0x80998fe1389872bf:0xe2022a3128082628
66771,0x8099634c41bbcbc7:0x56413b1d05430458
66772,0x80998fb0b8fe1e1f:0x1689eafefd51a2f
66773,0x809ae6ac9f13777b:0x2d70df99ddfa3f8e
66774,0x80998fe164d920db:0xa55c887d56f61323
66775,0x809adc3e532b1db7:0xd35d3482823ac730
66776,0x80998fb0dba2e071:0x8dd44d5d81bb5ba7
66777,0x809adbf574276d5d:0xcf54a63108992ea0
66778,0x80998c9e85b03c35:0x149899acb790fc18
66779,0x809adc3ff353e6ff:0x5d868fd28722ee98
66780,0x809ae135d156f703:0xc7d1189e4afc5127
66781,0x80998fbb4899f78b:0xc134df2b72e8b577
66782,0x809ae0c343978939:0xf3a85dbf2dc4ea53
66783,0x80998ffc55939179:0x63cc97a2942dcfdc
66784,0x54ce468355693ad1:0x2640f09143e36f59
66785,0x80c2c9ae5f3fc67b:0x60444be67433217d
66786,0x808447fe658624db:0xf54b35ea2d4c3b2d
66787,0x808580985d1b3383:0xa02ee07cedef1c6c
66788,0x808fcc4a75cac61d:0x4519ba02e529002f
66789,0x808f7e3ad3a29177:0xb893b48abdf0d2e7
66790,0x80dd2ec8e850acdb:0xe232e1af9e1d16e5
66791,0x80c2d5d7007da4e1:0xd9a54fc4dc0be749
66792,0x80c291caa3021c57:0x3fe8ba6c7e3c19d1
66793,0x80dcdc5feb08ece1:0xd54f1f3f3c3353c3
66794,0x80dd2d755de06031:0x37109d77ff0c6a00
66795,0x80c2d4c0cc624933:0xa2e9ac491705d98
66796,0x809b530c09b2f713:0x5e1a3f1bc997e9c9
66797,0x80c29dc4033993b5:0x6d7525434d10eafd
66798,0x80ec135434074219:0xc9f76eaaf8b781f9
66799,0x809b21952147c09b:0x7ebe99ff438f62f7
66800,0x80ec6c7887327cff:0xe669316e26e0434c
66801,0x80e9ad31a0ff6e1d:0x151bf78421b2e81d
66802,0x80ec5ebebb28c0fb:0x2627de6a055ee6f1
66803,0x80ec6b6c0c45b017:0xfd58acab188a3677
66804,0x80ec5ec546d9c987:0xa5bf371d6bc9b5ec
66805,0x80ec5eb648049025:0x773729fee5fc298f
66806,0x80ec59526bb47473:0x2295d225d3f51907
66807,0x80ec5e891cd82537:0x94a3139241cf95bd
66808,0x809b2194dd8ce263:0x656567baa6920d01
66809,0x80ec5ebebb28c0fb:0x9483d827774e5df3
66810,0x80ec6b5604a9830f:0x88208e54d8bd9d79
66811,0x80ec5e89024d1025:0x2ceaeb3d9ba82e34
66812,0x80ec6ca5592c2403:0x79c14b32e61f5129
66813,0x80ec6ca87fe5fb1f:0xcb94c86334e8f4cc
66814,0x80ec6ca57923c163:0xb217ed72aedb0319
66815,0x80ec5936d5a96067:0x65b166d6bd03485f
66816,0x80ec5eb62eaf0939:0xa55b8f58ef3a28c4
66817,0x80ec5e88deb10333:0xccbdd8c444332792
66818,0x80ec149d7e0711df:0x4b78779f8bc79c34
66819,0x80ec6c75c02ba5b5:0xc25d3df2d0c48fce
66820,0x80ec5ebe9788e491:0xfeb2683ae7403478
66821,0x809adbb6242d14c5:0xcdf41a8a8c099bf9
66822,0x80ecf6ca767ad80d:0x9ea4018280fd3a6
66823,0x80ec14634ab8579b:0x95e58b1408fd91c2
66824,0x80ec58dc17565a27:0xe6616251d7c2146c
66825,0x80ec5ff53f50ea13:0x3a6491bbc36d2c1
66826,0x80ec5f7a1f9472e5:0x5f038bae20087084
66827,0x80ec5ec43f83da55:0x63a33180fb0f56e3
66828,0x80ec5e95315cd0e1:0x983f6b08fc98e12c
66829,0x80ec5eeac9ef1083:0xf9d4b057d001ef0a
66830,0x80ec5c4568b76bc5:0x777c9f87935a5a22
66831,0x80ec5eeacb2307ab:0xd2a640f8791a4f2a
66832,0x80ec5c45744af837:0x79817f225ee57f9f
66833,0x80ec59372a04d9d7:0xc275d1c895a105ea
66834,0x80ec593417ac3dc9:0x4f325b4640e5f851
66835,0x80ec685de3df462d:0xfe784311d7e0874e
66836,0x80ec5ec53c3a7ee9:0x4c1c372f1ddc20f3
66837,0x80ec5c02359bfbe1:0xf1558dc0963543f1
66838,0x80ec5eead4586b87:0x8914c221ea04640
66839,0x80ec5eb9386f33ab:0xb27a444f71158561
66840,0x80e91524e5fdded5:0x463d5128c0dbf04d
66841,0x80c2ba68b703a5f3:0x94e7f3e6513cd6f0
66842,0x80dce55a4f21c5af:0x3148714981b3f9a1
66843,0x80dceb08c1143c55:0x520a18b920dbcdc3
66844,0x80dd313df432ff29:0x93c8bb31e2421d21
66845,0x80dd21456c21aee9:0x5c602b58c86c8a56
66846,0x80c2b14173eb95ef:0x3e1271c3844e04c7
66847,0x80c2c7dd5a3ba2af:0x3f8daa02a9e6a647
66848,0x80c353a710ed892b:0x9b1d25439ed59e73
66849,0x80dca8aa2769b66d:0x9ffcc148b6a8c38b
66850,0x80dca1b4011be96d:0x4abff1d3af74eab4
66851,0x80c35367d43ab42f:0x865e466d150e4b9a
66852,0x80c353a88f2ce605:0xc3daafaaef3d6e72
66853,0x80dca1b627a180a5:0x89d51ea7f38922b8
66854,0x80dd200176315d4b:0x104a866b9b5d45c8
66855,0x80dca1b418a35da7:0x77f0b02cb46ca3b9
66856,0x80dca1b5e9003d69:0x2290387495158994
66857,0x80c34a11cb275ea3:0x51139098ea82a486
66858,0x80dca621f8769709:0x50832131a24d3a1b
66859,0x80c2d690a82d14a9:0xf7bd60845b9b94bb
66860,0x80c33115198c6aa3:0x7d0fdbab37172c6f
66861,0x80c2d0b4ffd03587:0xa4648d2a52660a1e
66862,0x80dcab7c480c1f49:0x5d256cafaa37a255
66863,0x80c34a0883490123:0x401548821bb1a8e
66864,0x80dca62e97125401:0x169964f65364db78
66865,0x80dcab9bd08067e9:0x722b29a79543302b
66866,0x80c34d8c0f9a9a75:0x8d93cdfb458f296c
66867,0x80dcb1b1c81812db:0xd28e6ea181b09064
66868,0x80dca61e5837606f:0xafadb071246c7dce
66869,0x80dcaf50a4b49c37:0xe759bbcc13d2b666
66870,0x80c331814b9d6be9:0xc090e472c2d2f3ee
66871,0x80dca6020208a253:0xbbfbd50c4885e79c
66872,0x80dca61e4f3e4717:0xc2dbb6f3a26016d7
66873,0x80c2da51b974b0ef:0xb0425929893a3928
66874,0x80c2d96433910783:0x28266acec2b72939
66875,0x80dca64c25f3c16b:0xdc8d7aead11271e9
66876,0x80dca6e104ac03b5:0x4dcf60f6a272c53e
66877,0x80c335202b194ecb:0xdc8763608a243a27
66878,0x80c3522745bebdb9:0xeea21425e2e288a1
66879,0x80dca1b428f6c427:0x31af60c3015598d2
66880,0x80c34d5d33af3d19:0x8b13b65a856de2c8
66881,0x80c355ed8e48aee5:0xf765374da6a4e5e2
66882,0x80c32a0632d61507:0x84835315b7aa83c
66883,0x80dca1b640ee2847:0xda815910b2462e4a
66884,0x80dce5ae189b5089:0xa96a687f41eb756
66885,0x80dca1b640ee2847:0x3d1709bece3b748c
66886,0x80dca62ec1026fa9:0xb9c80e9ab452e16e
66887,0x80dcaf508d7a39bd:0x8b0043facea03a42
66888,0x80c32f343009024d:0xfc25fa52b4fcb81
66889,0x80c3284d6f825fd7:0x2b60c413569d6760
66890,0x80c32f30aaeca699:0x79ce3a4b5e5fb9cc
66891,0x8085809e8e89d111:0xe8ac4b9bfa4fbbd4
66892,0x808fcd2aa18a3113:0x872ab1c498439de8
66893,0x808fcad6f3ee8b05:0xb15248d2f2e8696d
66894,0x808fcc10950a08f5:0xbe655f819c781624
66895,0x808fb5963e3bcce3:0x823bb5f337071aa0
66896,0x808f762cda87ea7d:0x27282d1490ffa400
66897,0x808fca931c986e87:0xffb6a0329745aed
66898,0x808de4186519cf33:0x79b8e91fa550ee6c
66899,0x808fb66e3c196f4b:0x6ba1d63c4640bbc1
66900,0x808fb433b809154b:0x6c78122bf55a968f
66901,0x808fb65c4b603f87:0xdbfa0d4ae28fe2b1
66902,0x808fccbff0b8c4a3:0x7fefd5f991554b4e
66903,0x808fcaafde88e3a9:0xb65c713dc951d083
66904,0x808fc9284b7d6db9:0x65deda8b4ff43430
66905,0x808f9df19451a889:0xd5baa66977943726
66906,0x80858087ba04d5d7:0x2ea12c1cde4f9684
66907,0x808fb6732ae6ba25:0x154f0a7289b9fa16
66908,0x808fc0aa72f6304f:0x5ab85f9b80a8e7a2
66909,0x808fc6433a91b857:0xdf6fdfbfbedc0a89
66910,0x808fbb3a0194c9e5:0x8edfac7c70372661
66911,0x808fc08430701cc3:0xd013fabde90df18b
66912,0x808fb6732b268c25:0xe22ea5b7fe6801e1
66913,0x808f950fd2edd2b3:0x7be944f786d8a331
66914,0x8091e2253bd02fe9:0xd3289fa7577e7776
66915,0x808fc0aab9d28005:0xbb8232b57251059a
66916,0x8085807e821220ad:0x7f9c78c26f99c3e3
66917,0x808fccbc824bd3c7:0xa9923a13e61e7b0e
66918,0x808fbe50f51a91b1:0xa69231b378d06d19
66919,0x8085807ce00627bb:0x39975473270359d1
66920,0x808fc09db4ee5449:0xf0c0f48d7d5f5b6
66921,0x808fc0ce8e3e5363:0xf6e3d160d3101291
66922,0x808fb7c761fe5643:0x4fa64f3a0e066a3f
66923,0x808fc099c19cb1eb:0x37f03035405c56a3
66924,0x808e2dedf754b3b9:0xf725f2cd14954234
66925,0x8085807bf4902ad9:0x77cabd1c580270cb
66926,0x808fe92e4f5ffbb9:0x63b507cc16a1e7d7
66927,0x808fca4ee487d295:0x701b0e2f9618c391
66928,0x808fbe504f27f5b7:0x1cc321dd2586cf37
66929,0x808fb5d6690dc5eb:0x3e8d43afa28951ad
66930,0x80998f21217fb3b3:0xc43e5f66aa89ce3
66931,0x808fc099c3aad4b3:0xbacdf4cda1692adf
66932,0x808fc090f7db16c9:0x7e753dc93451d8ea
66933,0x808fb5e7151a3803:0x9a8cbd477c72116f
66934,0x808fc091ce4fe99f:0xb4cc68a55322afa
66935,0x808fc71525f4ce95:0xb58cd4a0069c7902
66936,0x8085806310cbf64d:0x3cadb0a535edcb95
66937,0x808fbf5de090d1c5:0xef0e54bce015d765
66938,0x808fc08f8c852dc3:0xfe4a887612fbb293
66939,0x808fc09ccd0a7bbf:0x10d7336089b25934
66940,0x808fc08f77ea9e73:0x289a096621825c02
66941,0x808fc0c8fb127523:0x68a4176426958cd2
66942,0x80858099c16424f3:0xb0fac7f46dc473a5
66943,0x808fc7139e20df45:0x508740703533387d
66944,0x808fbf0650447953:0xfb8ef9589d561814
